1,31,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,31,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,31,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,31,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,31,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,31,12,"GEO_NAME","Geography name","Geography name","Dolbeau-Mistassini"
1,31,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,31,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504411"
1,31,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,32,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.5"
1,32,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","447"
1,32,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,32,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,32,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,32,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,32,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,32,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,32,12,"GEO_NAME","Geography name","Geography name","Drummondville"
1,32,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,32,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503447"
1,32,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.5"
1,33,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.8"
1,33,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","450"
1,33,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,33,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,33,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,33,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,33,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,33,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,33,12,"GEO_NAME","Geography name","Geography name","Granby"
1,33,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,33,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504450"
1,33,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.3"
1,34,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.9"
1,34,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","456"
1,34,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,34,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,34,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,34,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,34,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,34,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,34,12,"GEO_NAME","Geography name","Geography name","Joliette"
1,34,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,34,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504456"
1,34,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.3"
1,35,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.3"
1,35,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","468"
1,35,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,35,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,35,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,35,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,35,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,35,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,35,12,"GEO_NAME","Geography name","Geography name","Lachute"
1,35,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,35,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504468"
1,35,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.0"
1,36,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.5"
1,36,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","403"
1,36,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,36,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,36,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,36,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,36,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,36,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,36,12,"GEO_NAME","Geography name","Geography name","Matane"
1,36,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,36,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504403"
1,36,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,37,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,37,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","462"
1,37,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,37,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,37,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,37,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,37,14,"DQF_NOTE","Data quality note","Data quality note","Excludes census data for one or more incompletely enumerated reserves or settlements."
1,37,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,37,12,"GEO_NAME","Geography name","Geography name","Montréal"
1,37,13,"DQF_CODE","Data quality flag","Data quality flag","20000"
1,37,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503462"
1,37,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.4"
1,38,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.5"
1,38,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","421"
1,38,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,38,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,38,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,38,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,38,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,38,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,38,12,"GEO_NAME","Geography name","Geography name","Québec"
1,38,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,38,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503421"
1,38,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.2"
1,39,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.1"
1,39,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","404"
1,39,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,39,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,39,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,39,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,39,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,39,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,39,12,"GEO_NAME","Geography name","Geography name","Rimouski"
1,39,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,39,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504404"
1,39,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.5"
1,40,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,40,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","405"
1,40,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,40,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,40,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,40,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,40,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,40,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,40,12,"GEO_NAME","Geography name","Geography name","Rivière-du-Loup"
1,40,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,40,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504405"
1,40,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.4"
1,41,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.8"
1,41,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","485"
1,41,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,41,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,41,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,41,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,41,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,41,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,41,12,"GEO_NAME","Geography name","Geography name","Rouyn-Noranda"
1,41,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,41,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504485"
1,41,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,42,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.8"
1,42,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","408"
1,42,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,42,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,42,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,42,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,42,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,42,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,42,12,"GEO_NAME","Geography name","Geography name","Saguenay"
1,42,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,42,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503408"
1,42,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,43,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.7"
1,43,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","428"
1,43,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,43,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,43,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,43,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,43,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,43,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,43,12,"GEO_NAME","Geography name","Geography name","Saint-Georges"
1,43,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,43,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504428"
1,43,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.1"
1,44,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.4"
1,44,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","452"
1,44,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,44,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,44,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,44,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,44,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,44,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,44,12,"GEO_NAME","Geography name","Geography name","Saint-Hyacinthe"
1,44,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,44,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504452"
1,44,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,45,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.8"
1,45,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","467"
1,45,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,45,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,45,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,45,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,45,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,45,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,45,12,"GEO_NAME","Geography name","Geography name","Sainte-Agathe-des-Monts"
1,45,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,45,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504467"
1,45,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.0"
1,46,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","0.9"
1,46,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","423"
1,46,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,46,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,46,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,46,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,46,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,46,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,46,12,"GEO_NAME","Geography name","Geography name","Sainte-Marie"
1,46,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,46,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504423"
1,46,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","1.5"
1,47,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.0"
1,47,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","465"
1,47,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,47,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,47,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,47,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,47,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,47,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,47,12,"GEO_NAME","Geography name","Geography name","Salaberry-de-Valleyfield"
1,47,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,47,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504465"
1,47,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.4"
1,48,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","5.7"
1,48,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","412"
1,48,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,48,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,48,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,48,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,48,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,48,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,48,12,"GEO_NAME","Geography name","Geography name","Sept-Îles"
1,48,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,48,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504412"
1,48,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","7.3"
1,49,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.8"
1,49,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","444"
1,49,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,49,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,49,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,49,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,49,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,49,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,49,12,"GEO_NAME","Geography name","Geography name","Shawinigan"
1,49,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,49,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504444"
1,49,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.5"
1,50,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,50,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","433"
1,50,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,50,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,50,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,50,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,50,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,50,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,50,12,"GEO_NAME","Geography name","Geography name","Sherbrooke"
1,50,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,50,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503433"
1,50,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.7"
1,51,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.7"
1,51,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","454"
1,51,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,51,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,51,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,51,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,51,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,51,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,51,12,"GEO_NAME","Geography name","Geography name","Sorel-Tracy"
1,51,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,51,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504454"
1,51,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.5"
1,52,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.4"
1,52,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","430"
1,52,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,52,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,52,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,52,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,52,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,52,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,52,12,"GEO_NAME","Geography name","Geography name","Thetford Mines"
1,52,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,52,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504430"
1,52,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.3"
1,53,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.5"
1,53,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","442"
1,53,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,53,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,53,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,53,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,53,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,53,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,53,12,"GEO_NAME","Geography name","Geography name","Trois-Rivières"
1,53,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,53,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503442"
1,53,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.0"
1,54,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.2"
1,54,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","480"
1,54,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,54,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,54,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,54,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,54,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,54,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,54,12,"GEO_NAME","Geography name","Geography name","Val-d'Or"
1,54,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,54,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504480"
1,54,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.3"
1,55,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.5"
1,55,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","440"
1,55,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,55,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,55,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,55,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,55,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,55,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,55,12,"GEO_NAME","Geography name","Geography name","Victoriaville"
1,55,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,55,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504440"
1,55,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.4"
1,56,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.8"
1,56,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","35"
1,56,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Province or territory"
1,56,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","PR"
1,56,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,56,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,56,14,"DQF_NOTE","Data quality note","Data quality note","Excludes census data for one or more incompletely enumerated reserves or settlements."
1,56,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Province"
1,56,12,"GEO_NAME","Geography name","Geography name","Ontario"
1,56,13,"DQF_CODE","Data quality flag","Data quality flag","20000"
1,56,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A000235"
1,56,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.8"
1,57,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,57,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","568"
1,57,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,57,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,57,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,57,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,57,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,57,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,57,12,"GEO_NAME","Geography name","Geography name","Barrie"
1,57,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,57,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503568"
1,57,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.0"
1,58,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,58,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","522"
1,58,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,58,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,58,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,58,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,58,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,58,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,58,12,"GEO_NAME","Geography name","Geography name","Belleville - Quinte West"
1,58,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
